ds,yhat,yhat_lower,yhat_upper,y,Data Type,Sales Value
2014-12-19,2704.207241589896,22.159443327026093,5446.161669658296,3436.7599999999998,Actual,3436.7599999999998
2014-12-20,2301.7948821035184,-283.02625311581073,5072.054428671519,6962.4400000000005,Actual,6962.4400000000005
2014-12-21,2418.2879262113615,-463.91466434730876,5217.930379809236,1933.44,Actual,1933.44
2014-12-22,2516.862933269183,-133.77858314845494,5202.977883644458,798.968,Actual,798.968
2014-12-23,1850.8299259210596,-821.1536807598394,4670.351272319074,942.108,Actual,942.108
2014-12-24,1096.229546282611,-1593.8971073687658,3892.1002076053423,1950.202,Actual,1950.202
2014-12-26,2285.766627541852,-367.9886348359218,4881.022582978702,2041.414,Actual,2041.414
2014-12-27,1842.014320879672,-934.3182292571144,4597.944417678051,2966.388,Actual,2966.388
2014-12-28,1921.0028266837035,-995.1187583887337,4559.791456582213,3732.2960000000003,Actual,3732.2960000000003
2014-12-29,1986.5820922685368,-774.2126534000209,4826.379280894275,2072.096,Actual,2072.096
2014-12-30,1292.5617390085488,-1496.898134122175,4327.673384235431,2172.6510000000003,Actual,2172.6510000000003
2014-12-31,516.0510865521502,-2233.9939896566852,3325.139559696434,5253.2699999999995,Actual,5253.2699999999995
2015-01-02,1683.7883058174841,-867.4256008028533,4450.437692566439,1932.096,Actual,1932.096
2015-01-03,1239.8742662408963,-1451.8258857945573,4119.058287445893,1768.2215999999999,Actual,1768.2215999999999
2015-01-04,1326.731302203146,-1469.9295893885003,4069.903703156189,264.46000000000004,Actual,264.46000000000004
2015-01-05,1407.9746297052595,-1441.0220912471375,4081.288271132323,295.272,Actual,295.272
2015-01-06,736.9071826713916,-1945.3973204659433,3439.1348411091744,31.538,Actual,31.538
2015-01-09,1239.8749077115024,-1468.1722587282877,4042.815904878894,364.07,Actual,364.07
2015-01-10,844.6584712386689,-1750.0616567110053,3329.6373151666603,1018.104,Actual,1018.104
2015-01-12,1122.8122541794608,-1609.576589542652,3962.409295244748,854.614,Actual,854.614
2015-01-13,510.30610582042414,-2299.2797813239295,3357.7243889341107,622.278,Actual,622.278
2015-01-17,851.2278202852823,-2068.074685243452,3658.6552749768807,350.384,Actual,350.384
2015-01-19,1227.5858675149977,-1777.4478267259547,3880.5019425797786,301.742,Actual,301.742
2015-01-23,1414.219428708508,-1139.3698606767703,4172.359856723416,43.66,Actual,43.66
2015-01-24,1083.5436762652294,-1657.3269117296268,3766.846547380729,13.12,Actual,13.12
2015-01-26,1453.014308665821,-1223.5468505209617,4160.754110119211,182.72,Actual,182.72
2015-01-27,864.2510718119703,-1849.2418695406484,3579.4930635021074,3573.252,Actual,3573.252
2015-01-28,186.34737212378843,-2649.869365061109,3083.247065414605,4297.644,Actual,4297.644
2015-01-30,1529.7558465847287,-1148.4459239119121,4395.572125669276,2161.6400000000003,Actual,2161.6400000000003
2015-01-31,1155.345631800765,-1788.1339144091455,3778.5095840028107,99.26,Actual,99.26
2015-02-03,783.5921145517143,-1855.5420017693932,3653.0979743468756,492.836,Actual,492.836
2015-02-06,1292.5455027710816,-1540.5272431694532,3980.717236882305,2432.544,Actual,2432.544
2015-02-07,871.1276139778009,-1891.7411907020055,3506.4603822454733,324.10999999999996,Actual,324.10999999999996
2015-02-08,974.0523303475859,-1659.344848244547,3855.4081100075023,129.09199999999998,Actual,129.09199999999998
2015-02-09,1063.973232403212,-1597.3253255418772,3899.554205284792,785.5519999999999,Actual,785.5519999999999
2015-02-10,392.91912148390514,-2499.78521380761,3031.5216579194557,77.24,Actual,77.24
2015-02-14,453.3870605259146,-2349.7616850547515,3301.0065714113375,1079.962,Actual,1079.962
2015-02-15,573.5627104095963,-2160.9425617775687,3394.3812678189724,1602.38,Actual,1602.38
2015-02-16,690.440800171722,-2138.935497598708,3316.381282605371,160.43,Actual,160.43
2015-02-18,-652.5170644474123,-3373.2036778736515,2185.339547812834,105.844,Actual,105.844
2015-02-20,689.2071951801289,-2120.414760229232,3405.5476697464856,316.78000000000003,Actual,316.78000000000003
2015-02-21,341.3668254306283,-2354.74866318561,3002.469360531177,2591.1,Actual,2591.1
2015-02-22,533.0563403022302,-2329.0112998221525,3361.393580115873,79.36,Actual,79.36
2015-02-23,724.9788683322205,-2163.2707128487987,3259.359889439005,37.775999999999996,Actual,37.775999999999996
2015-02-25,-463.80268775152604,-3266.45174936151,2321.0169931069286,25.869999999999997,Actual,25.869999999999997
2015-02-27,1029.8242865467262,-1671.0064976805481,3891.543737367166,1159.2710000000002,Actual,1159.2710000000002
2015-02-28,752.4499523360719,-2027.4865620526755,3548.740654146211,551.264,Actual,551.264
2015-03-01,1009.6666220079242,-1695.3886322173823,3770.8037526595635,1642.1743999999999,Actual,1642.1743999999999
2015-03-02,1260.6635705007266,-1644.4931087050165,4121.619986200857,899.5699999999999,Actual,899.5699999999999
2015-03-05,1368.7031701968529,-1363.5657931785217,4095.9951859515913,1969.267,Actual,1969.267
2015-03-06,1716.9759362200557,-1024.025160578157,4419.6217354064365,1555.244,Actual,1555.244
2015-03-07,1452.696571299159,-1217.5267435896242,4261.532827988358,807.54,Actual,807.54
2015-03-08,1712.7368971515903,-962.8002224368844,4445.67930733927,2563.2960000000003,Actual,2563.2960000000003
2015-03-09,1956.0649670580403,-768.0747174047444,4709.056088822111,478.008,Actual,478.008
2015-03-10,1430.670710519168,-1310.9854596148905,4421.530532158034,90.93199999999999,Actual,90.93199999999999
2015-03-12,1981.2731558565242,-530.1928375935764,4597.448894417395,51.016000000000005,Actual,51.016000000000005
2015-03-13,2284.336158648466,-388.6806079286964,5041.807899406211,1384.856,Actual,1384.856
2015-03-14,1967.1589245171745,-923.2131534115194,4652.71811243277,707.9000000000001,Actual,707.9000000000001
2015-03-15,2168.233713020063,-542.8792803463091,4687.652339251863,16.776,Actual,16.776
2015-03-16,2347.4703551760676,-194.9878572052527,4994.049809970511,7230.209999999999,Actual,7230.209999999999
2015-03-17,1753.7779660264453,-1025.9477131298083,4315.9936361589735,48.84,Actual,48.84
2015-03-19,2162.266992247828,-665.9343272373732,4972.907892967478,5652.9396,Actual,5652.9396
2015-03-20,2393.8072366442766,-399.98630643777864,5251.661977405771,1548.194,Actual,1548.194
2015-03-21,2006.2173071687193,-579.1763781458666,4868.680329546249,1270.3790000000001,Actual,1270.3790000000001
2015-03-22,2139.7306844315367,-566.226785926871,4768.794924855351,2481.424,Actual,2481.424
2015-03-23,2255.1209911392893,-495.27077596685615,5161.948300311389,633.302,Actual,633.302
2015-03-24,1601.9470376436336,-1116.387886704121,4329.860472099583,412.95,Actual,412.95
2015-03-26,1909.709185751717,-819.1199068493247,4616.5047126108575,4623.37,Actual,4623.37
2015-03-27,2100.915309397486,-662.6891503292832,4873.097711505649,83.7,Actual,83.7
2015-03-28,1679.9501061208002,-1070.8676122039435,4425.716800450478,243.344,Actual,243.344
2015-03-29,1787.7949723195118,-695.0209634367096,4645.512890048277,1559.0800000000002,Actual,1559.0800000000002
2015-03-30,1885.0161727827237,-797.8618159709375,4637.761876966954,571.224,Actual,571.224
2015-03-31,1220.7001726045708,-1590.232761505855,3853.5891771341953,200.716,Actual,200.716
2015-04-02,1527.8444521192814,-1158.7296920833414,4407.467541295412,299.22,Actual,299.22
2015-04-04,1321.6717327504741,-1374.9155161838391,4167.608489680056,1484.598,Actual,1484.598
2015-04-05,1448.8925188037904,-1297.8229687477415,4154.896913237281,2974.058,Actual,2974.058
2015-04-06,1569.4074128685859,-1099.6664212929822,4256.459358902581,140.004,Actual,140.004
2015-04-07,931.0933249692522,-1873.954049118135,3621.441187011434,907.436,Actual,907.436
2015-04-09,1296.6893406943575,-1508.70161599765,3987.5091903507378,757.992,Actual,757.992
2015-04-10,1527.4507475224689,-1345.5686337225459,4328.9518486702855,169.54199999999997,Actual,169.54199999999997
2015-04-11,1150.60483637464,-1217.6336372709454,4045.7286744857306,1328.346,Actual,1328.346
2015-04-12,1306.71217792719,-1269.4173565799329,4082.7614539673164,40.74,Actual,40.74
2015-04-13,1454.3578741432832,-1123.8874044098243,4180.5489675394565,3192.6780000000003,Actual,3192.6780000000003
2015-04-14,840.4998532605213,-2010.7765343531337,3602.4609568494034,35.208,Actual,35.208
2015-04-16,1247.084825551684,-1633.1114208333647,3871.6517830299563,4161.972,Actual,4161.972
2015-04-17,1493.4377839473175,-1077.2126276807492,4274.55353652174,2745.106,Actual,2745.106
2015-04-18,1128.4259203332624,-1486.2155895123176,4011.5738676625156,2006.96,Actual,2006.96
2015-04-19,1293.1469842759134,-1505.1274919626362,3996.0320986334086,329.96,Actual,329.96
2015-04-20,1446.0469626555225,-1225.951951408101,4276.598692000275,1194.726,Actual,1194.726
2015-04-21,833.9481781133396,-1935.007204707521,3384.2206926912177,893.0899999999999,Actual,893.0899999999999
2015-04-22,137.67802453255183,-2612.5972772513023,2779.0997720109062,152.916,Actual,152.916
2015-04-24,1477.9580225387788,-1197.2642308111863,4223.899949863144,25.99,Actual,25.99
2015-04-25,1106.0585414224283,-1640.479998565325,3934.079872665019,920.946,Actual,920.946
2015-04-26,1263.1724962428095,-1468.3836488663478,3933.7326766763217,2090.1055,Actual,2090.1055
2015-04-27,1408.033916086615,-1389.9061112867867,4229.050315537875,2719.59,Actual,2719.59
2015-04-28,787.650068085685,-2028.9070850831495,3249.9260952423306,4044.3619999999996,Actual,4044.3619999999996
2015-04-29,83.68300442845988,-2997.1421501622613,2909.8843314066444,7.968,Actual,7.968
2015-04-30,1176.9659973190355,-1632.4752508647562,3819.8627994772883,1571.695,Actual,1571.695
2015-05-01,1413.5982605988,-1315.6766333993419,4176.396909084726,450.94,Actual,450.94
2015-05-02,1038.7010083914302,-1521.7306180071164,3701.911628369516,167.232,Actual,167.232
2015-05-03,1195.2617598159134,-1586.1179790583562,4214.5607756543395,2198.76,Actual,2198.76
2015-05-04,1341.974857901846,-1649.6614488857429,4048.608932046082,1121.362,Actual,1121.362
2015-05-07,1131.449853834219,-1552.430844767063,3764.662229169881,305.622,Actual,305.622
2015-05-08,1380.1506031971012,-1327.5469680789583,4107.008694018304,3981.968,Actual,3981.968
2015-05-09,1019.1457303387228,-1697.728897161395,3632.470873294984,48.81,Actual,48.81
2015-05-10,1191.8252092317161,-1641.862010633879,3966.935804200422,154.442,Actual,154.442
2015-05-11,1356.223962354609,-1438.3781693613305,3926.4082269633172,191.968,Actual,191.968
2015-05-12,757.9995733609736,-1846.302489323687,3602.4566233937862,1060.35,Actual,1060.35
2015-05-13,79.22262341089746,-2440.876545117837,2850.0578191733152,238.384,Actual,238.384
2015-05-14,1203.2245194450775,-1519.5091300048111,3964.5105888468797,3141.1994999999997,Actual,3141.1994999999997
2015-05-15,1471.4615893235766,-1198.7864937782206,4282.504396710339,69.908,Actual,69.908
2015-05-16,1128.551466550282,-1533.475183003732,3671.822954863201,255.968,Actual,255.968
2015-05-17,1318.72946807677,-1440.6314589186777,4185.929889926392,134.46800000000002,Actual,134.46800000000002
2015-05-18,1498.9671912598494,-1270.2885778120599,3975.9666914864324,10.86,Actual,10.86
2015-05-20,245.2992802945613,-2499.4036261636143,2865.8119536540034,169.54399999999998,Actual,169.54399999999998
2015-05-21,1379.1028026505123,-1337.3641795036813,4177.723917247319,72.332,Actual,72.332
2015-05-22,1653.2485535951896,-1199.388854519594,4536.226602862791,3862.0980000000004,Actual,3862.0980000000004
2015-05-23,1312.4871917050673,-1412.3106979709396,4018.170612535013,1304.956,Actual,1304.956
2015-05-24,1502.2956207701902,-1072.915370804213,4222.36506723913,610.3069999999999,Actual,610.3069999999999
2015-05-25,1679.0280925352886,-999.1719036668379,4341.379916712729,1739.4180000000001,Actual,1739.4180000000001
2015-05-26,1086.2913369266282,-1668.4153373307615,3860.168771328157,982.5640000000001,Actual,982.5640000000001
2015-05-28,1530.3325378894265,-1190.860751019399,4167.859832158155,794.146,Actual,794.146
2015-05-29,1790.1166051147757,-933.309458859605,4299.515093473987,1204.842,Actual,1204.842
2015-05-30,1432.2521152299294,-1126.4427202449297,4171.672662683534,681.1,Actual,681.1
2015-05-31,1603.911386209725,-1189.4431882079764,4424.355547210474,5178.138,Actual,5178.138
2015-06-01,1761.240179737121,-902.524211861475,4322.138511635059,834.1980000000001,Actual,834.1980000000001
2015-06-04,1550.5137864516448,-1037.4944085865593,4493.985225741232,1192.31,Actual,1192.31
2015-06-05,1790.4267307844918,-859.2960623298276,4495.139315168514,1533.1979999999999,Actual,1533.1979999999999
2015-06-07,1566.7986571805573,-1074.130546035981,4443.9840653898555,59.768,Actual,59.768
2015-06-08,1707.9643426057737,-1093.7242802569683,4309.329688074145,1083.112,Actual,1083.112
2015-06-09,1078.9869083391118,-1726.517349768639,3846.5578535759055,797.116,Actual,797.116
2015-06-11,1460.154241415491,-1307.953538867896,4193.507576825702,3373.5640000000003,Actual,3373.5640000000003
2015-06-12,1692.6570256497723,-1236.5997830477736,4499.991098615394,174.476,Actual,174.476
2015-06-13,1309.426565345629,-1290.7170949986823,4144.7616540200115,1128.898,Actual,1128.898
2015-06-14,1460.6072816227206,-1190.3643642602863,4408.109611043105,51.072,Actual,51.072
2015-06-15,1601.3423395820141,-1036.327787181617,4177.264189240176,734.144,Actual,734.144
2015-06-16,973.2138948251825,-1766.2767623974207,3826.497548659514,3443.904,Actual,3443.904
2015-06-18,1363.6419059448833,-1220.2535048024247,4186.065218034123,1883.087,Actual,1883.087
2015-06-19,1603.1758974608724,-1183.9922506306336,4171.622317945375,446.346,Actual,446.346
2015-06-20,1227.4669713413189,-1589.9786385938628,3844.1890165921604,829.544,Actual,829.544
2015-06-21,1387.67019717017,-1432.0018610835957,4086.8172942266942,107.976,Actual,107.976
2015-06-22,1537.996016832052,-1300.7618933987842,4182.406900421724,2018.953,Actual,2018.953
2015-06-23,918.8526186870623,-1678.5580678398378,3760.2073304498977,836.9580000000001,Actual,836.9580000000001
2015-06-25,1328.997310479207,-1346.915783522689,3901.0999346301323,857.08,Actual,857.08
2015-06-26,1577.7943438349275,-1177.455186451765,4604.079170151011,1592.1960000000001,Actual,1592.1960000000001
2015-06-28,1377.3460975894461,-1168.0056665260722,3911.386714630298,1386.466,Actual,1386.466
2015-06-29,1534.0162964261008,-1128.0897937940733,4318.87760721165,432.92600000000004,Actual,432.92600000000004
2015-07-02,1335.353494938603,-1423.5771431304759,3938.430604025786,1631.902,Actual,1631.902
2015-07-03,1585.5975942387086,-1456.253313687656,4231.631691785037,823.982,Actual,823.982
2015-07-04,1216.728968185817,-1604.9258649368596,3918.7703079331177,1138.288,Actual,1138.288
2015-07-05,1383.4392230560209,-1420.995243360743,4015.5360973527527,121.646,Actual,121.646
2015-07-06,1538.2303651182137,-1119.3512686133051,4482.67474477743,1379.812,Actual,1379.812
2015-07-08,214.72406269824614,-2530.429225242899,2818.5895262376275,21.12,Actual,21.12
2015-07-09,1328.8583047345533,-1673.3541448156025,3987.337944300873,1587.114,Actual,1587.114
2015-07-10,1575.3880079614944,-1167.3063187740283,4225.512384771598,43.286,Actual,43.286
2015-07-11,1201.71985650067,-1376.1935379991787,3945.5914320995776,1941.952,Actual,1941.952
2015-07-12,1364.7092765680086,-1219.4183573256496,4092.040691090076,2052.567,Actual,2052.567
2015-07-13,1516.0905858883887,-1285.3799605362753,4139.515581585738,2033.2559999999999,Actual,2033.2559999999999
2015-07-14,892.5641804663311,-1725.5020914006798,3482.7693970797836,860.9159999999999,Actual,860.9159999999999
2015-07-16,1298.7348694906282,-1484.4203578986917,3866.2045863720073,3029.386,Actual,3029.386
2015-07-17,1544.6238563689537,-1251.8367545614099,4381.3701243759115,448.082,Actual,448.082
2015-07-18,1170.0957602868782,-1406.0558572576988,3977.7573205683834,672.418,Actual,672.418
2015-07-19,1334.0037465008577,-1416.1169661456777,3993.4865630077034,2.025,Actual,2.025
2015-07-20,1487.1333454931707,-1193.06874830426,4021.401812478165,2693.168,Actual,2693.168
2015-07-23,1278.4911097994272,-1418.5819774845036,3998.3352939347606,208.272,Actual,208.272
2015-07-24,1529.105114310984,-1116.6600747297532,4187.107587965312,525.95,Actual,525.95
2015-07-25,1158.7128501481343,-1518.4071945259318,3828.4770156991235,2395.024,Actual,2395.024
2015-07-26,1328.035447877221,-1493.8046255033464,4243.948866857501,969.225,Actual,969.225
2015-07-27,1486.8077375367393,-1255.994681760527,4194.6327645766205,29.97,Actual,29.97
2015-07-30,1294.4102769495232,-1230.4628870029792,4076.632243666885,443.802,Actual,443.802
2015-07-31,1550.8628374401133,-1195.5416974964128,4213.846080294676,3712.162,Actual,3712.162
2015-08-01,1185.097618664531,-1528.0245039069757,3859.871563732427,1011.696,Actual,1011.696
2015-08-02,1359.7948468946254,-1211.2010079092904,4253.929931635083,1290.478,Actual,1290.478
2015-08-05,211.3384112588195,-2431.1013343656814,2962.115310565939,72.65,Actual,72.65
2015-08-06,1345.1981154872142,-1528.6121057051455,4137.948948420731,494.86920000000003,Actual,494.86920000000003
2015-08-07,1606.8754449058874,-1049.2575616395116,4292.114027631394,968.206,Actual,968.206
2015-08-08,1245.4888247200922,-1378.6943418316296,4014.1690204455,840.102,Actual,840.102
2015-08-09,1425.829227828822,-1285.0811037975159,4097.590245084516,4878.392000000001,Actual,4878.392000000001
2015-08-10,1595.8986620787368,-1402.5145854186485,4220.560432966143,851.4739999999999,Actual,851.4739999999999
2015-08-11,987.2054306212611,-1595.7990539952286,3751.388245806938,196.112,Actual,196.112
2015-08-13,1438.8462522767986,-1234.701627109407,3977.7668645464573,586.896,Actual,586.896
2015-08-15,1358.3737256262327,-1503.2125657803047,4247.107781305224,497.59000000000003,Actual,497.59000000000003
2015-08-16,1550.5264503925303,-1333.940889606967,4228.874296124687,3378.9320000000002,Actual,3378.9320000000002
2015-08-17,1733.6359390224818,-957.7208700171584,4407.386782297807,381.64,Actual,381.64
2015-08-21,1910.9698710323023,-568.5674851952654,4417.326915927217,2827.52,Actual,2827.52
2015-08-22,1576.80329728662,-1239.7291447371947,4367.604441049574,66.632,Actual,66.632
2015-08-23,1788.2093328002313,-811.455103320554,4493.13503405886,1202.278,Actual,1202.278
2015-08-24,1991.0051177734233,-731.4270752477057,4619.240910064531,7194.775000000001,Actual,7194.775000000001
2015-08-25,1413.5563743212297,-1550.4684974835207,3970.2837753278777,178.52599999999998,Actual,178.52599999999998
2015-08-27,1936.8147056403598,-751.0587897554417,4623.8814654219905,639.9739999999999,Actual,639.9739999999999
2015-08-28,2244.6703664398115,-613.4694815308767,5004.889879075626,6491.293,Actual,6491.293
2015-08-29,1926.8343110895262,-982.9221635096343,4842.324448722458,246.5,Actual,246.5
2015-08-31,2370.815308158692,-121.08970383053787,5279.545964630636,2601.797,Actual,2601.797
2015-09-01,1803.509739877407,-954.7339306743218,4642.397583875773,2367.564,Actual,2367.564
2015-09-03,2342.117590497364,-366.5559629410617,5191.176825649729,1874.898,Actual,1874.898
2015-09-04,2653.0238728264244,-297.65582732079224,5492.4573061607525,1071.284,Actual,1071.284
2015-09-05,2333.5306085322577,-438.62066210160543,5034.094526532823,934.1030000000001,Actual,934.1030000000001
2015-09-06,2556.4767902745903,-168.43937814730228,5267.3555056317955,1005.654,Actual,1005.654
2015-09-07,2764.9944393547435,-128.29091592718737,5411.964634742721,2922.667,Actual,2922.667
2015-09-08,2183.9861862915855,-543.8918733195674,4791.932559207478,89.64,Actual,89.64
2015-09-10,2686.33527617401,-79.3742615938941,5401.390552866949,1415.726,Actual,1415.726
2015-09-11,2973.228970641973,292.0798454261376,5687.04548023734,1962.13,Actual,1962.13
2015-09-12,2624.6877568336786,-76.06133416141367,5153.249899928886,707.824,Actual,707.824
2015-09-13,2816.011612939545,27.13171829284299,5466.894626636774,3445.772,Actual,3445.772
2015-09-14,2989.5125075220717,205.69757005482697,5685.381389826443,3262.42,Actual,3262.42
2015-09-15,2368.910180105385,-347.901940255324,5051.450539710563,2535.85,Actual,2535.85
2015-09-16,1655.62570975404,-1023.3792740053907,4537.300472908463,31.12,Actual,31.12
2015-09-17,2787.6335967083305,-79.40098482328965,5324.362851742341,11525.006,Actual,11525.006
2015-09-18,3029.829915718678,298.7754282620861,5735.361799607631,3924.32,Actual,3924.32
2015-09-19,2634.0438452913295,-42.875136571482344,5404.4841418723745,500.38,Actual,500.38
2015-09-20,2778.3646762918816,-37.315785907703166,5473.635825486734,1836.052,Actual,1836.052
2015-09-21,2904.5753504274044,464.19585689393745,5649.331715713566,6982.058,Actual,6982.058
2015-09-22,2235.461691161718,-502.52481159388736,4916.759115535872,1783.504,Actual,1783.504
2015-09-24,2563.5562588527328,-326.72793798003875,5163.992007421095,4220.594,Actual,4220.594
2015-09-25,2763.2255114574805,74.54983080983641,5476.388333527491,3033.757,Actual,3033.757
2015-09-26,2326.2298547493874,-470.4364805018751,5118.5044156936965,3722.273,Actual,3722.273
2015-09-27,2433.444026611405,-464.87158399658784,5170.665117321194,2382.958,Actual,2382.958
2015-09-28,2526.0648711196586,-235.44404491481436,5131.903665987944,1058.364,Actual,1058.364
2015-10-01,2108.48774058192,-576.2724045670675,4939.083942203046,1158.414,Actual,1158.414
2015-10-02,2292.960557274946,-500.83773796715616,5043.193514839707,1269.266,Actual,1269.266
2015-10-03,1844.8645058042068,-974.5954877335649,4607.770025845398,275.218,Actual,275.218
2015-10-04,1947.526696800749,-914.7129086143417,4454.793652338871,505.58,Actual,505.58
2015-10-05,2041.3589240639997,-620.8536323117588,4664.20153012421,851.092,Actual,851.092
2015-10-08,1659.8959223764093,-1062.5743316971723,4335.484965709183,222.12,Actual,222.12
2015-10-09,1868.1623783268462,-709.269609166688,4657.632561451293,2133.5350000000003,Actual,2133.5350000000003
2015-10-10,1447.5849196227357,-1310.7944992540442,4181.527354223143,2248.194,Actual,2248.194
2015-10-11,1584.002388722122,-1020.6291146258355,4372.62537547503,1011.8955,Actual,1011.8955
2015-10-12,1716.0083738825317,-1041.4262527716717,4419.018496290935,2390.758,Actual,2390.758
2015-10-13,1061.42965181847,-1687.8405667004895,3659.25521932224,371.65999999999997,Actual,371.65999999999997
2015-10-15,1470.6538456126573,-1183.6454113519303,4140.338191320449,3219.554,Actual,3219.554
2015-10-16,1731.1714800778204,-1108.5395980215849,4496.17574893227,824.97,Actual,824.97
2015-10-17,1363.344726468337,-1484.6685924110002,4050.178977519475,77.88,Actual,77.88
2015-10-18,1555.3322816057907,-1348.6803910489516,4281.676934028627,378.494,Actual,378.494
2015-10-19,1743.676874370746,-903.1928315644769,4658.0583684765725,2135.09,Actual,2135.09
2015-10-20,1143.5906146676296,-1446.8477567954926,3989.8035650572638,720.086,Actual,720.086
2015-10-22,1663.6665956181314,-1085.1579364348675,4505.46562561187,15.128,Actual,15.128
2015-10-23,1977.1936636257321,-788.3565201226304,4862.098585691692,2262.296,Actual,2262.296
2015-10-24,1658.2358948202523,-836.3503270464491,4448.712818027586,831.145,Actual,831.145
2015-10-25,1897.272692206469,-948.4672076066524,4683.796516089093,1425.412,Actual,1425.412
2015-10-26,2128.859097396211,-437.1776042588718,4730.225808293864,1395.333,Actual,1395.333
2015-10-28,917.9210959859245,-1873.6691023322796,3586.188517577666,104.51,Actual,104.51
2015-10-29,2149.0354175710213,-466.8629400612517,4827.7820316868965,244.24,Actual,244.24
2015-10-30,2486.077897902195,-168.71610044064658,5339.275518587751,2122.044,Actual,2122.044
2015-10-31,2183.1856796840866,-670.5552554745262,4701.785271219606,3211.009,Actual,3211.009
2015-11-01,2433.5923134618106,-295.2799992229363,5036.315327971425,3106.1059999999998,Actual,3106.1059999999998
2015-11-02,2670.350397951619,-186.84485986813124,5324.898548975209,5528.551,Actual,5528.551
2015-11-03,2104.2276252739534,-524.7035110933363,4793.130402274825,2800.846,Actual,2800.846
2015-11-05,2667.6594293337007,48.05597611002234,5408.653210709862,834.874,Actual,834.874
2015-11-06,2986.248361226681,66.41584399299092,5709.209051196024,11.481,Actual,11.481
2015-11-07,2658.026160906204,27.376107041934485,5377.382307684968,3073.073,Actual,3073.073
2015-11-08,2879.6191423642467,317.8067199026997,5464.7168090742,12196.997,Actual,12196.997
2015-11-09,3083.2069677829277,423.31105387790484,5695.291954423414,4620.2919999999995,Actual,4620.2919999999995
2015-11-10,2478.2096593064452,-340.5166665407001,5248.527759626935,3536.904,Actual,3536.904
2015-11-11,1778.9505167929062,-823.4412334706922,4329.038622540748,542.178,Actual,542.178
2015-11-12,2959.5881112387196,189.4385725227522,5514.327709871129,1127.992,Actual,1127.992
2015-11-13,3234.456160151636,740.1163052722621,5898.152076906865,3591.0771999999997,Actual,3591.0771999999997
2015-11-14,2860.085664104803,158.70521747481573,5577.492894414373,2512.71,Actual,2512.71
2015-11-15,3036.831686150222,204.53655784918422,5709.903980889427,702.17,Actual,702.17
2015-11-16,3196.2525072256362,479.9743432609027,5928.294280147722,4072.334,Actual,4072.334
2015-11-17,2546.580250319626,-298.90700393895946,5111.907627494694,3885.986,Actual,3885.986
2015-11-19,2950.0410198634904,263.01196424536283,5726.725516797603,1040.784,Actual,1040.784
2015-11-20,3191.1096312893314,604.6260364770136,5869.881497789069,2861.15,Actual,2861.15
2015-11-21,2785.300582279053,-78.76663810759581,5553.370450872522,3613.5748,Actual,3613.5748
2015-11-22,2936.438663223137,192.24902693300098,5741.834538167666,614.499,Actual,614.499
2015-11-23,3074.9863641202846,379.152996305936,5924.016167295097,3450.1879999999996,Actual,3450.1879999999996
2015-11-24,2407.246712279647,-213.77830445684143,5241.448251221504,1218.7640000000001,Actual,1218.7640000000001
2015-11-25,1651.9876085477508,-1005.1535820173061,4218.104601548972,13.12,Actual,13.12
2015-11-26,2794.4420926991506,12.818057381312727,5481.909421217549,1484.0819999999999,Actual,1484.0819999999999
2015-11-27,3034.84547748114,409.54518946012763,5748.082412088801,3109.7835,Actual,3109.7835
2015-11-28,2631.247161885997,37.88434074994459,5498.79302165341,1864.482,Actual,1864.482
2015-11-29,2790.496106738661,327.4819557462791,5570.379151908839,2760.168,Actual,2760.168
2015-11-30,2940.9754830455495,65.81082177937432,5612.259477024093,1798.3970000000002,Actual,1798.3970000000002
2015-12-01,2286.182704488136,-247.7608582211777,5164.604751057542,7130.594,Actual,7130.594
2015-12-03,2711.2586645839833,-375.4720700913476,5376.047456939498,1972.645,Actual,1972.645
2015-12-04,2972.7858302533195,179.6567027658997,5734.77445424852,5185.814,Actual,5185.814
2015-12-05,2588.784783624852,-64.09859963263658,5446.035563896013,897.322,Actual,897.322
2015-12-06,2768.6529321517887,-104.9900378396973,5570.277173189296,6061.502,Actual,6061.502
2015-12-07,2938.328657901705,216.42664880768234,5590.003977875123,1338.298,Actual,1338.298
2015-12-08,2298.259640815266,-588.7691585652149,5025.093599146266,2672.728,Actual,2672.728
2015-12-09,1569.8279763683363,-1143.8813994179704,4278.78569049585,34.02,Actual,34.02
2015-12-10,2747.9851285837326,-22.10571060501551,5601.893990564008,3080.38,Actual,3080.38
2015-12-11,3015.808793377147,331.98701672967593,5797.964280131683,1590.894,Actual,1590.894
2015-12-12,2631.45316827361,-234.16817509009155,5484.206973846103,1448.854,Actual,1448.854
2015-12-13,2807.2943625497205,58.77372540794343,5535.572522757623,1023.386,Actual,1023.386
2015-12-14,2967.382361885616,312.2209765282211,5826.511731168782,858.304,Actual,858.304
2015-12-15,2309.7871032559005,-418.7740601252514,5053.854904354485,5494.796,Actual,5494.796
2015-12-16,1557.9146396645144,-1126.8664558924338,4424.80810460201,4.98,Actual,4.98
2015-12-17,2712.4458474027897,88.17040843928521,5540.575353185095,1918.492,Actual,1918.492
2015-12-18,2948.8855338687217,115.50221371693866,5639.585781024947,935.288,Actual,935.288
2015-12-19,2526.5606062375405,-305.64413242375684,5264.739745068844,6120.656,Actual,6120.656
2015-12-20,2661.8208334395777,7.482762687239073,5434.906311605372,1107.464,Actual,1107.464
